Time (in HH:MM:SS) ,Time (s), Queue Length
11:12:28, 0.0011930465698242188, 0
11:12:28, 0.007406711578369141, 0
11:12:28, 0.013341188430786133, 0
11:12:28, 0.019139528274536133, 0
11:12:28, 0.02579212188720703, 0
11:12:28, 0.03222227096557617, 0
11:12:28, 0.0390017032623291, 0
11:12:28, 0.04713606834411621, 0
11:12:28, 0.05335259437561035, 0
11:12:28, 0.062131643295288086, 0
11:12:28, 0.06881141662597656, 0
11:12:28, 0.07646918296813965, 0
11:12:28, 0.0827326774597168, 0
11:12:28, 0.08924746513366699, 0
11:12:28, 0.09599113464355469, 0
11:12:28, 0.10175800323486328, 0
11:12:28, 0.10983991622924805, 0
11:12:28, 0.12688255310058594, 0
11:12:28, 0.13460540771484375, 0
11:12:28, 0.14203763008117676, 0
11:12:28, 0.15159225463867188, 0
11:12:28, 0.15988683700561523, 0
11:12:28, 0.16764378547668457, 0
11:12:28, 0.17596817016601562, 0
11:12:28, 0.1821730136871338, 0
11:12:28, 0.18802714347839355, 0
11:12:28, 0.1942155361175537, 0
11:12:28, 0.2162628173828125, 0
11:12:28, 0.22539687156677246, 0
11:12:28, 0.23234987258911133, 0
11:12:28, 0.2409665584564209, 0
11:12:28, 0.24678683280944824, 0
11:12:28, 0.2621901035308838, 0
11:12:28, 0.27073144912719727, 0
11:12:28, 0.27723097801208496, 0
11:12:28, 0.2830686569213867, 0
11:12:28, 0.2897226810455322, 0
11:12:28, 0.3067817687988281, 0
11:12:28, 0.31908154487609863, 0
11:12:28, 0.3250448703765869, 0
11:12:28, 0.33100032806396484, 0
11:12:28, 0.3368217945098877, 0
11:12:28, 0.343167781829834, 0
11:12:28, 0.3489818572998047, 0
11:12:28, 0.3549344539642334, 0
11:12:28, 0.3607056140899658, 0
11:12:28, 0.36666059494018555, 0
11:12:28, 0.3723597526550293, 0
11:12:28, 0.3791677951812744, 0
11:12:28, 0.38584017753601074, 0
11:12:28, 0.3920421600341797, 0
11:12:28, 0.4011871814727783, 1
11:12:28, 0.4077155590057373, 0
11:12:28, 0.4133329391479492, 0
11:12:28, 0.42104339599609375, 0
11:12:28, 0.42665553092956543, 0
11:12:28, 0.4321906566619873, 0
11:12:28, 0.44696903228759766, 5
11:12:28, 0.4584829807281494, 0
11:12:28, 0.46654558181762695, 0
11:12:28, 0.4727187156677246, 0
11:12:28, 0.47852063179016113, 0
11:12:28, 0.4848949909210205, 0
11:12:28, 0.4909191131591797, 0
11:12:28, 0.49715375900268555, 0
11:12:28, 0.5027425289154053, 0
11:12:28, 0.508446216583252, 0
11:12:28, 0.5151567459106445, 5
11:12:28, 0.5207083225250244, 0
11:12:28, 0.526296854019165, 0
11:12:28, 0.5321135520935059, 4
11:12:28, 0.5379784107208252, 5
11:12:28, 0.5439770221710205, 3
11:12:28, 0.5503063201904297, 0
11:12:29, 0.5562107563018799, 0
11:12:29, 0.5621943473815918, 0
11:12:29, 0.5678608417510986, 0
11:12:29, 0.5735948085784912, 0
11:12:29, 0.5792057514190674, 0
11:12:29, 0.5850951671600342, 0
11:12:29, 0.5906965732574463, 0
11:12:29, 0.5962746143341064, 0
11:12:29, 0.6018989086151123, 0
11:12:29, 0.6080443859100342, 0
11:12:29, 0.6141479015350342, 2
11:12:29, 0.6198375225067139, 0
11:12:29, 0.6259481906890869, 0
11:12:29, 0.631664514541626, 0
11:12:29, 0.6376481056213379, 0
11:12:29, 0.6434154510498047, 0
11:12:29, 0.6489250659942627, 0
11:12:29, 0.6549766063690186, 0
11:12:29, 0.6608967781066895, 0
11:12:29, 0.6665537357330322, 0
11:12:29, 0.6722538471221924, 0
11:12:29, 0.6785309314727783, 0
11:12:29, 0.684110164642334, 0
11:12:29, 0.6898024082183838, 0
11:12:29, 0.6953456401824951, 0
11:12:29, 0.7013735771179199, 0
11:12:29, 0.7070684432983398, 0
11:12:29, 0.7130372524261475, 0
11:12:29, 0.7185616493225098, 0
11:12:29, 0.7244811058044434, 0
11:12:29, 0.7301437854766846, 0
11:12:29, 0.7358503341674805, 0
11:12:29, 0.7416701316833496, 0
11:12:29, 0.7472515106201172, 0
11:12:29, 0.7534747123718262, 0
11:12:29, 0.7590727806091309, 0
11:12:29, 0.7647209167480469, 0
11:12:29, 0.770723819732666, 0
11:12:29, 0.7764768600463867, 0
11:12:29, 0.7824862003326416, 0
11:12:29, 0.7884163856506348, 0
11:12:29, 0.7945890426635742, 0
11:12:29, 0.8003106117248535, 0
11:12:29, 0.8064863681793213, 0
11:12:29, 0.8124520778656006, 0
11:12:29, 0.8180270195007324, 0
11:12:29, 0.8241245746612549, 0
11:12:29, 0.8300380706787109, 0
11:12:29, 0.8365399837493896, 0
11:12:29, 0.8423278331756592, 1
11:12:29, 0.8484773635864258, 0
11:12:29, 0.8545794486999512, 0
11:12:29, 0.860926628112793, 0
11:12:29, 0.8670270442962646, 0
11:12:29, 0.8752665519714355, 1
11:12:29, 0.8816525936126709, 0
11:12:29, 0.8872025012969971, 1
11:12:29, 0.8929615020751953, 0
11:12:29, 0.8986737728118896, 1
11:12:29, 0.9042620658874512, 0
11:12:29, 0.9098708629608154, 0
11:12:29, 0.915673017501831, 0
11:12:29, 0.9215459823608398, 0
11:12:29, 0.9272394180297852, 0
11:12:29, 0.933018684387207, 0
11:12:29, 0.9392156600952148, 0
11:12:29, 0.9456343650817871, 0
11:12:29, 0.9513819217681885, 0
11:12:29, 0.9570565223693848, 0
11:12:29, 0.9627900123596191, 0
11:12:29, 0.9691572189331055, 0
11:12:29, 0.9754021167755127, 0
11:12:29, 0.9824748039245605, 0
11:12:29, 0.9883108139038086, 0
11:12:29, 0.9946680068969727, 0
11:12:29, 1.0006346702575684, 0
11:12:29, 1.0063152313232422, 0
11:12:29, 1.0121235847473145, 0
11:12:29, 1.0178577899932861, 0
11:12:29, 1.0235931873321533, 0
11:12:29, 1.029371976852417, 1
11:12:29, 1.0348870754241943, 0
11:12:29, 1.0405406951904297, 0
11:12:29, 1.0462672710418701, 0
11:12:29, 1.0518090724945068, 0
11:12:29, 1.0572688579559326, 0
11:12:29, 1.0629000663757324, 0
11:12:29, 1.068586826324463, 0
11:12:29, 1.074542760848999, 0
11:12:29, 1.0804564952850342, 0
11:12:29, 1.0863268375396729, 0
11:12:29, 1.0929851531982422, 0
11:12:29, 1.0989561080932617, 0
11:12:29, 1.1048791408538818, 0
11:12:29, 1.1112065315246582, 0
11:12:29, 1.1167664527893066, 0
11:12:29, 1.1224431991577148, 0
11:12:29, 1.1283190250396729, 0
11:12:29, 1.134079933166504, 2
11:12:29, 1.140803575515747, 0
11:12:29, 1.1470592021942139, 0
11:12:29, 1.1530828475952148, 0
11:12:29, 1.158921718597412, 0
11:12:29, 1.164597511291504, 0
11:12:29, 1.170421838760376, 0
11:12:29, 1.1761820316314697, 0
11:12:29, 1.182244062423706, 0
11:12:29, 1.1880207061767578, 0
11:12:29, 1.1935930252075195, 0
11:12:29, 1.1989872455596924, 0
11:12:29, 1.204899787902832, 0
11:12:29, 1.210937261581421, 0
11:12:29, 1.216400146484375, 0
11:12:29, 1.2219443321228027, 0
11:12:29, 1.2280662059783936, 0
11:12:29, 1.233901023864746, 0
11:12:29, 1.2395267486572266, 0
11:12:29, 1.2455036640167236, 0
11:12:29, 1.2513306140899658, 0
11:12:29, 1.257023572921753, 0
11:12:29, 1.2627918720245361, 1
11:12:29, 1.2689168453216553, 0
11:12:29, 1.2745161056518555, 0
11:12:29, 1.2800579071044922, 0
11:12:29, 1.2856898307800293, 0
11:12:29, 1.2914109230041504, 0
11:12:29, 1.2971904277801514, 0
11:12:29, 1.3027760982513428, 0
11:12:29, 1.3088023662567139, 1
11:12:29, 1.315854787826538, 0
11:12:29, 1.321578025817871, 1
11:12:29, 1.327347755432129, 0
11:12:29, 1.3338961601257324, 2
11:12:29, 1.340329885482788, 1
11:12:29, 1.3471794128417969, 0
11:12:29, 1.3529675006866455, 1
11:12:29, 1.3587584495544434, 0
11:12:29, 1.3646893501281738, 1
11:12:29, 1.3705852031707764, 0
11:12:29, 1.3767673969268799, 0
11:12:29, 1.3823819160461426, 0
11:12:29, 1.3885726928710938, 2
11:12:29, 1.394463062286377, 0
11:12:29, 1.3999624252319336, 0
