start_time,end_time,transfer,bandwidth
0.0,1.0,1.18 MBytes,9.88 Mbits/sec
1.0,2.0,1.49 MBytes,12.5 Mbits/sec
2.0,3.0,1.24 MBytes,10.4 Mbits/sec
3.0,4.0,1.62 MBytes,13.6 Mbits/sec
4.0,5.0,1.12 MBytes,9.38 Mbits/sec
5.0,6.0,636 KBytes,5.21 Mbits/sec
6.0,7.0,636 KBytes,5.21 Mbits/sec
7.0,8.0,1.24 MBytes,10.4 Mbits/sec
8.0,9.0,1018 KBytes,8.34 Mbits/sec
9.0,10.0,764 KBytes,6.26 Mbits/sec
10.0,11.0,764 KBytes,6.25 Mbits/sec
11.0,12.0,764 KBytes,6.25 Mbits/sec
12.0,13.0,1018 KBytes,8.34 Mbits/sec
13.0,14.0,1018 KBytes,8.34 Mbits/sec
14.0,15.0,891 KBytes,7.30 Mbits/sec
15.0,16.0,764 KBytes,6.26 Mbits/sec
16.0,17.0,1018 KBytes,8.34 Mbits/sec
17.0,18.0,1.12 MBytes,9.39 Mbits/sec
18.0,19.0,764 KBytes,6.25 Mbits/sec
19.0,20.0,764 KBytes,6.26 Mbits/sec
20.0,20.47,509 KBytes,8.94 Mbits/sec
0.0,20.47,20.1 MBytes,8.23 Mbits/sec
0.0,20.5,19.8 MBytes,8.10 Mbits/sec
