start_time,end_time,transfer,bandwidth
0.0,1.0,431 KBytes,3.53 Mbits/sec
1.0,2.0,475 KBytes,3.89 Mbits/sec
2.0,3.0,639 KBytes,5.24 Mbits/sec
3.0,4.0,445 KBytes,3.65 Mbits/sec
4.0,5.0,704 KBytes,5.77 Mbits/sec
5.0,6.0,827 KBytes,6.78 Mbits/sec
6.0,7.0,509 KBytes,4.17 Mbits/sec
7.0,8.0,509 KBytes,4.17 Mbits/sec
8.0,9.0,382 KBytes,3.13 Mbits/sec
9.0,10.0,255 KBytes,2.08 Mbits/sec
10.0,11.0,382 KBytes,3.13 Mbits/sec
11.0,12.0,382 KBytes,3.13 Mbits/sec
12.0,13.0,382 KBytes,3.13 Mbits/sec
13.0,14.0,382 KBytes,3.13 Mbits/sec
14.0,15.0,382 KBytes,3.13 Mbits/sec
15.0,16.0,636 KBytes,5.21 Mbits/sec
16.0,17.0,764 KBytes,6.26 Mbits/sec
17.0,18.0,636 KBytes,5.21 Mbits/sec
18.0,19.0,764 KBytes,6.26 Mbits/sec
19.0,19.46,382 KBytes,6.77 Mbits/sec
0.0,19.46,10.0 MBytes,4.32 Mbits/sec
0.0,19.51,9.81 MBytes,4.22 Mbits/sec
